gpkg_file;geojson_file;idsls;similarity_percentage;status;common_count;only_in_gpkg_count;only_in_geojson_count
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070009;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070001;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070039;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070030;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070025;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070035;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070007;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720074006;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070003;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720071003;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070029;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720071002;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070043;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070041;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070047;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720071010;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070036;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070008;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070002;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070026;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070020;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070048;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070016;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070024;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070005;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070011;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072007.gpkg;3215_SLS\desa_3215072007.geojson;32150720070027;100.0%;sama;56;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090040;81.94%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090009;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090045;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090052;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090038;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090013;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090053;94.81%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090036;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090022;58.78%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090064;76.46%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090051;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090057;72.83%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090066;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090056;41.1%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090030;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090019;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090065;27.83%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090043;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090031;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090015;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090055;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090063;98.49%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090028;88.83%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090037;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090039;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090049;99.68%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090024;86.74%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090002;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090016;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090054;99.07%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090018;92.76%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090050;92.4%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090026;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090010;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090061;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090046;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090023;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090017;82.45%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090034;88.43%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090006;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090069;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090025;96.64%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090070;65.93%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090011;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090012;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090047;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090042;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090027;99.61%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090007;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090041;91.05%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090001;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090004;52.93%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090033;89.86%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090044;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090071;96.51%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090068;73.12%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090005;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090032;98.01%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090008;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090014;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090060;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090048;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090003;67.3%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090020;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090029;68.32%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090021;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090059;100.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090062;98.34%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090035;94.3%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090067;74.0%;sama;71;0;0
072 KOTABARU\desa_3215072009.gpkg;3215_SLS\desa_3215072009.geojson;32150720090058;93.89%;sama;71;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060009;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060008;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060003;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060022;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060005;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060021;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060020;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060006;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060004;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060010;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060018;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060007;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060028;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060016;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060029;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060031;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060030;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060011;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060017;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060012;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060023;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060025;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810061002;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060001;97.09%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810061001;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060014;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060024;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060027;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060002;89.05%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810061003;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060015;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060026;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060019;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081006.gpkg;3215_SLS\desa_3215081006.geojson;32150810060013;100.0%;sama;34;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120002;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120003;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120006;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120018;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120001;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120008;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120007;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810126002;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120004;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120013;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810121001;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120005;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120015;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120012;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120014;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120009;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120016;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120017;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120011;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081012.gpkg;3215_SLS\desa_3215081012.geojson;32150810120010;100.0%;sama;20;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110014;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110010;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810111001;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110005;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110009;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110012;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110006;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110013;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810116002;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110008;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110003;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110004;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110001;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110007;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110016;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110002;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110011;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081011.gpkg;3215_SLS\desa_3215081011.geojson;32150810110015;100.0%;sama;18;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810031002;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030011;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030003;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030013;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030001;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030010;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030012;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030004;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030014;99.04%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810031001;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030009;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030008;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030002;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030005;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030007;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081003.gpkg;3215_SLS\desa_3215081003.geojson;32150810030006;100.0%;sama;16;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050022;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050011;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050012;72.84%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050001;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050005;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050014;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050020;30.13%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050009;44.01%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050019;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050008;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050018;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050010;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810051001;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050013;84.33%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810051002;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050023;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050002;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050015;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050003;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050021;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050024;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050007;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050006;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050017;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810050004;100.0%;sama;27;0;0
081 CILAMAYA WETAN\desa_3215081005.gpkg;3215_SLS\desa_3215081005.geojson;32150810051003;100.0%;sama;27;0;0
