kec;desa;Level_3;Filename;FullPath;CreatedTime;Jenis;Lokasi;Kodename;Kode
020 CIAMPEL;002 MULYASEJATI;;32150200020014_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020014_WS.tiff.aux.xml;2025-09-12 23:24:19;WS;OK;OK;32150200020014
020 CIAMPEL;002 MULYASEJATI;;32150200020030_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020030_WS.tiff.aux.xml;2025-09-12 23:24:28;WS;OK;OK;32150200020030
020 CIAMPEL;002 MULYASEJATI;;32150200020005_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020005_WS.tiff.aux.xml;2025-09-12 23:24:41;WS;OK;OK;32150200020005
020 CIAMPEL;002 MULYASEJATI;;32150200020023_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020023_WS.tiff.aux.xml;2025-09-12 23:24:22;WS;OK;OK;32150200020023
020 CIAMPEL;002 MULYASEJATI;;32150200020007_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020007_WS.tiff;2025-09-12 23:30:48;WS;OK;OK;32150200020007
020 CIAMPEL;002 MULYASEJATI;;32150200020004_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020004_WS.tiff.aux.xml;2025-09-12 23:24:41;WS;OK;OK;32150200020004
020 CIAMPEL;002 MULYASEJATI;;32150200020031_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020031_WS.tiff.aux.xml;2025-09-12 23:24:29;WS;OK;OK;32150200020031
020 CIAMPEL;002 MULYASEJATI;;32150200020022_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020022_WS.tfw;2025-09-12 23:24:22;WS;OK;OK;32150200020022
020 CIAMPEL;002 MULYASEJATI;;3215020002_WA.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\3215020002_WA.tiff.aux.xml;2025-09-12 23:24:33;WA;OK;OK;3215020002
020 CIAMPEL;002 MULYASEJATI;;32150200020029_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020029_WS.tiff.aux.xml;2025-09-12 23:24:28;WS;OK;OK;32150200020029
020 CIAMPEL;002 MULYASEJATI;;32150200020026_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020026_WS.tiff;2025-09-12 23:27:31;WS;OK;OK;32150200020026
020 CIAMPEL;002 MULYASEJATI;;32150200020020_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020020_WS.tfw;2025-09-12 23:24:19;WS;OK;OK;32150200020020
020 CIAMPEL;002 MULYASEJATI;;3215020002_WA.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\3215020002_WA.tfw;2025-09-12 23:24:31;WA;OK;OK;3215020002
020 CIAMPEL;002 MULYASEJATI;;32150200020033_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020033_WS.tfw;2025-09-12 23:24:29;WS;OK;OK;32150200020033
020 CIAMPEL;002 MULYASEJATI;;32150200020024_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020024_WS.tfw;2025-09-12 23:24:23;WS;OK;OK;32150200020024
020 CIAMPEL;002 MULYASEJATI;;32150200020012_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020012_WS.tiff;2025-09-12 23:31:45;WS;OK;OK;32150200020012
020 CIAMPEL;002 MULYASEJATI;;32150200020031_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020031_WS.tfw;2025-09-12 23:24:30;WS;OK;OK;32150200020031
020 CIAMPEL;002 MULYASEJATI;;32150200020011_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020011_WS.tiff;2025-09-12 23:31:32;WS;OK;OK;32150200020011
020 CIAMPEL;002 MULYASEJATI;;32150200020013_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020013_WS.tiff.aux.xml;2025-09-12 23:24:51;WS;OK;OK;32150200020013
020 CIAMPEL;002 MULYASEJATI;;32150200020013_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020013_WS.tiff;2025-09-12 23:31:57;WS;OK;OK;32150200020013
020 CIAMPEL;002 MULYASEJATI;;32150200020026_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020026_WS.tiff.aux.xml;2025-09-12 23:24:26;WS;OK;OK;32150200020026
020 CIAMPEL;002 MULYASEJATI;;32150200020023_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020023_WS.tfw;2025-09-12 23:24:23;WS;OK;OK;32150200020023
020 CIAMPEL;002 MULYASEJATI;;32150200020005_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020005_WS.tiff;2025-09-12 23:30:27;WS;OK;OK;32150200020005
020 CIAMPEL;002 MULYASEJATI;;32150200020010_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020010_WS.tiff.aux.xml;2025-09-12 23:24:41;WS;OK;OK;32150200020010
020 CIAMPEL;002 MULYASEJATI;;32150200020024_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020024_WS.tiff.aux.xml;2025-09-12 23:24:23;WS;OK;OK;32150200020024
020 CIAMPEL;002 MULYASEJATI;;32150200020032_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020032_WS.tiff;2025-09-12 23:28:30;WS;OK;OK;32150200020032
020 CIAMPEL;002 MULYASEJATI;;32150200020009_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200020009_WS.tiff;2025-09-12 23:31:05;WS;OK;OK;32150200020009
020 CIAMPEL;002 MULYASEJATI;;32150200010001_WS.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\002 MULYASEJATI\32150200010001_WS.jpg.points;2025-09-16 12:39:39;WS;SALAH LOKASI;OK;32150200010001
020 CIAMPEL;001 TEGALLEGA;;32150200010002_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010002_WS.tiff.aux.xml;2025-09-17 10:28:03;WS;OK;OK;32150200010002
020 CIAMPEL;001 TEGALLEGA;;32150200010001_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010001_WS.tiff.aux.xml;2025-09-17 10:28:00;WS;OK;OK;32150200010001
020 CIAMPEL;001 TEGALLEGA;;32150200010010_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010010_WS.tfw;2025-09-17 10:28:09;WS;OK;OK;32150200010010
020 CIAMPEL;001 TEGALLEGA;;32150200010008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010008_WS.tfw;2025-09-17 10:28:08;WS;OK;OK;32150200010008
020 CIAMPEL;001 TEGALLEGA;;32150200010010_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010010_WS.tiff.aux.xml;2025-09-17 10:28:08;WS;OK;OK;32150200010010
020 CIAMPEL;001 TEGALLEGA;;32150200010011_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010011_WS.tfw;2025-09-17 10:28:10;WS;OK;OK;32150200010011
020 CIAMPEL;001 TEGALLEGA;;32150200010002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010002_WS.tfw;2025-09-17 10:28:04;WS;OK;OK;32150200010002
020 CIAMPEL;001 TEGALLEGA;;32150200010012_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010012_WS.tfw;2025-09-17 10:28:06;WS;OK;OK;32150200010012
020 CIAMPEL;001 TEGALLEGA;;32150200010009_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010009_WS.tiff.aux.xml;2025-09-17 10:28:07;WS;OK;OK;32150200010009
020 CIAMPEL;001 TEGALLEGA;;32150200010007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010007_WS.tfw;2025-09-17 10:28:06;WS;OK;OK;32150200010007
020 CIAMPEL;001 TEGALLEGA;;32150200010003_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010003_WS.tiff.aux.xml;2025-09-17 10:28:04;WS;OK;OK;32150200010003
020 CIAMPEL;001 TEGALLEGA;;32150200010003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010003_WS.tfw;2025-09-17 10:28:05;WS;OK;OK;32150200010003
020 CIAMPEL;001 TEGALLEGA;;32150200010005_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010005_WS.tiff.aux.xml;2025-09-17 10:27:47;WS;OK;OK;32150200010005
020 CIAMPEL;001 TEGALLEGA;;32150200010004_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010004_WS.tiff.aux.xml;2025-09-17 10:27:48;WS;OK;OK;32150200010004
020 CIAMPEL;001 TEGALLEGA;;32150200010005_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010005_WS.tiff;2025-09-17 10:27:57;WS;OK;OK;32150200010005
020 CIAMPEL;001 TEGALLEGA;;32150200010001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010001_WS.tfw;2025-09-17 10:28:02;WS;OK;OK;32150200010001
020 CIAMPEL;001 TEGALLEGA;;3215020001_WA.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\3215020001_WA.tiff.aux.xml;2025-09-17 10:28:02;WA;OK;OK;3215020001
020 CIAMPEL;001 TEGALLEGA;;32150200010013_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010013_WS.tiff.aux.xml;2025-09-17 10:28:01;WS;OK;OK;32150200010013
020 CIAMPEL;001 TEGALLEGA;;32150200010013_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010013_WS.tfw;2025-09-17 10:27:58;WS;OK;OK;32150200010013
020 CIAMPEL;001 TEGALLEGA;;32150200010004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010004_WS.tfw;2025-09-17 10:28:00;WS;OK;OK;32150200010004
020 CIAMPEL;001 TEGALLEGA;;32150200010007_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010007_WS.tiff;2025-09-17 10:27:55;WS;OK;OK;32150200010007
020 CIAMPEL;001 TEGALLEGA;;32150200010006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010006_WS.tfw;2025-09-17 10:27:56;WS;OK;OK;32150200010006
020 CIAMPEL;001 TEGALLEGA;;32150200010006_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010006_WS.tiff;2025-09-17 10:27:54;WS;OK;OK;32150200010006
020 CIAMPEL;001 TEGALLEGA;;32150200010013_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010013_WS.tiff;2025-09-17 10:27:51;WS;OK;OK;32150200010013
020 CIAMPEL;001 TEGALLEGA;;32150200010010_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010010_WS.tiff;2025-09-17 10:27:49;WS;OK;OK;32150200010010
020 CIAMPEL;001 TEGALLEGA;;32150200010007_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010007_WS.tiff.aux.xml;2025-09-17 10:27:53;WS;OK;OK;32150200010007
020 CIAMPEL;001 TEGALLEGA;;32150200010011_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010011_WS.tiff;2025-09-17 10:27:46;WS;OK;OK;32150200010011
020 CIAMPEL;001 TEGALLEGA;;32150200010002_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010002_WS.tiff;2025-09-17 10:27:40;WS;OK;OK;32150200010002
020 CIAMPEL;001 TEGALLEGA;;32150200010005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010005_WS.tfw;2025-09-17 10:27:44;WS;OK;OK;32150200010005
020 CIAMPEL;001 TEGALLEGA;;32150200010009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010009_WS.tfw;2025-09-17 10:27:45;WS;OK;OK;32150200010009
020 CIAMPEL;001 TEGALLEGA;;32150200010011_WS.tiff.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010011_WS.tiff.aux.xml;2025-09-17 10:27:46;WS;OK;OK;32150200010011
020 CIAMPEL;001 TEGALLEGA;;32150200010009_WS.tiff;G:\My Drive\2025\Wilkerstat\GEOREF\020 CIAMPEL\001 TEGALLEGA\32150200010009_WS.tiff;2025-09-17 10:27:39;WS;OK;OK;32150200010009
